date,market,risk,flattened,leader,volume
2013-09-03,182169.7695035461,146210.76455788172,184098.80389403927,160275.39562626742,285469.153443639
2013-09-04,183676.86170212764,147420.36757387247,185859.33859706094,162310.4322940686,289353.4739288758
2013-09-05,183909.5744680851,147607.14451016518,186315.46266577143,162549.3571151394,289449.3751935518
2013-09-06,183998.22695035458,147678.29762875286,186429.8046704964,162618.2279487731,289769.4924858311
2013-09-09,185764.62765957444,149096.0235166126,188698.32745566405,164446.91825708802,293600.5312708151
2013-09-10,187134.3085106383,150195.33919879244,190325.54034894123,166049.6054448024,294433.2257968738
2013-09-11,187721.63120567377,150666.72860943587,190969.65890723563,166492.18796930788,291482.3431194202
2013-09-12,187222.96099290779,150266.4923173801,190035.02159924764,165726.98649408942,291314.6242535621
2013-09-13,187644.06028368796,150604.46963067167,190578.872332851,166140.39357518984,290987.68889445864
2013-09-16,188730.05319148937,151476.09533337087,191908.9923635786,167247.192390243,289492.97001546115
2013-09-17,189572.25177304962,152152.04995995393,192825.97050013396,168213.78157842383,291521.3436829212
2013-09-18,191767.5088652482,153913.9790589816,195234.3854413997,170541.11436501416,295596.94444650493
2013-09-19,191445.0354609929,153655.15959011888,194824.92979746455,170097.31589960985,296021.59441587573
2013-09-20,189184.39716312056,151840.75506613278,193198.45754765702,168518.681420578,293685.12822843133
2013-09-23,188308.95390070922,151138.11802007933,192110.9490471902,167694.07361976732,295445.60019824165
2013-09-24,187865.6914893617,150782.35242714087,192104.86472230905,167895.14508306325,295622.35442454164
2013-09-25,187322.695035461,150346.53957579125,191640.83455898258,167702.31437329136,294262.89841700834
2013-09-26,188042.9964539007,150924.65866431626,192157.82781141467,168007.6122227763,295445.4367971521
2013-09-27,187177.52659574465,150230.0263441039,191166.01447375264,167171.33028976343,293799.22912917746
2013-09-30,186181.29432624113,149430.44317397472,188161.4417858893,163637.44962159268,291833.5082309038
2013-10-01,187655.14184397162,150613.36377049508,189738.3174261209,165241.30062686972,294503.0660988317
2013-10-02,187477.83687943264,150471.05753331972,189698.2797229321,165584.52689060778,294938.5316282376
2013-10-03,185749.1134751773,149083.57172085973,188018.88653933353,164175.50419319727,292084.6181993905
2013-10-04,187156.47163120564,150213.1274784393,189557.5122232231,165702.9444612712,294215.490547664
2013-10-07,185538.56382978725,148914.58306421398,187785.91056965472,163894.22299295393,292732.2355144669
2013-10-08,183377.65957446807,147180.22579863897,185378.4992179307,161251.0623748926,289132.46027618274
2013-10-09,183510.63829787233,147286.95547652052,185457.55649618528,161117.7711175427,289254.0748972478
2013-10-10,187466.7553191489,150462.16339349624,189539.73466946333,164637.4667660016,294483.5563880611
2013-10-11,188674.64539007092,151431.62463425353,190777.04367803162,165812.16805597677,295454.96763107576
2013-10-14,189428.1914893617,152036.4261422489,191392.6068141533,166367.98632812907,297741.2262141278
2013-10-15,188054.07801418437,150933.5528041397,189764.14044446335,164752.79200030013,296435.8896865458
2013-10-16,190680.40780141842,153041.46394230003,192365.9251701384,167254.97860213366,299992.3395227698
2013-10-17,191954.78723404254,154064.2900219981,194006.97945986458,169204.7181145933,301870.42028902395
2013-10-18,193249.1134751773,155103.1255533784,194958.87220030127,169781.15561159572,304332.1072508489
2013-10-21,193262.41134751774,155113.79852116655,194787.3718741986,169302.75205667762,305696.2526790583
2013-10-22,194381.6489361702,156012.10664333616,196052.08041033492,170406.38289311557,306160.8553193214
2013-10-23,193450.79787234042,155264.9988981654,194952.13467571093,169075.7564851261,304239.18170350965
2013-10-24,194093.52836879433,155780.85900792616,195597.68965944913,170156.79416128664,305365.0104468009
2013-10-25,194980.05319148934,156492.39019380306,196643.57518719038,171009.71631049964,305673.8838162722
2013-10-28,195290.3368794326,156741.42610885997,196737.77856540578,171326.72820754893,306155.1568281519
2013-10-29,196332.00354609927,157577.47525226534,198007.6802479135,172579.28994069248,305818.1143421292
2013-10-30,195356.82624113472,156794.79094780074,196683.77455926692,171460.50659415268,305922.8912483488
2013-10-31,194802.74822695035,156350.08395662767,196095.45085816106,170900.14701485378,304608.4859859978
2013-11-01,195268.17375886525,156723.63782921308,196738.23760509782,171381.12592931333,305071.37916961167
2013-11-04,195955.2304964539,157275.07449826767,197830.27121867286,172398.52946706707,305236.2087858919
2013-11-05,195334.6631205674,156777.00266815384,197078.12096445737,171750.52786186486,304568.4533560434
2013-11-06,196332.00354609927,157577.47525226534,197548.36612009045,171627.9897470826,304921.4256268506
2013-11-07,193849.7340425532,155585.18793181,194589.69762277263,169115.82032835265,299874.36400031386
2013-11-08,196464.98226950353,157684.2049301469,197166.65276361775,171529.87537541904,307527.5287010954
2013-11-11,196498.22695035458,157710.88734961726,197443.879077039,171661.33228487492,308173.5060607623
2013-11-12,196099.29078014183,157390.69831597267,196985.44897675526,171699.2077700542,307799.33841093746
2013-11-13,197672.87234042553,158653.66617090418,198276.2834872392,173121.6243893385,311110.99303585046
2013-11-14,198659.13120567377,159445.24461519226,199308.12096368364,174354.49806658845,312762.0966469562
2013-11-15,199523.49290780144,160138.98752142224,200148.9099199741,175088.63809254856,313161.06693559093
2013-11-18,198825.35460992905,159578.65671254415,198980.86091811556,173863.71162030855,310035.2606693173
2013-11-19,198393.17375886525,159231.78525942916,198196.07639713967,173234.17383849443,308815.6982141562
2013-11-20,197772.60638297873,158733.71342931534,197474.78029953086,172647.0716078346,306893.71398375294
2013-11-21,199368.3510638298,160014.46956389377,199212.15062276716,174305.72615671757,310175.80623734667
2013-11-22,200365.6914893617,160814.9421480053,200072.194917102,175394.4988529588,310306.80009765393
2013-11-25,200166.22340425532,160654.847631183,199690.80658633183,175484.15808533618,311784.6335488963
2013-11-26,200221.63120567377,160699.3183303003,199790.2863993641,175906.72506322412,313292.34386239597
2013-11-27,200709.21985815602,161090.6604825326,200249.12039777762,176475.9725769218,315567.236233447
2013-11-29,200576.24113475176,160983.93080465106,199889.78749895305,176043.36316230253,316333.6777456612
2013-12-02,200055.40780141845,160565.9062329484,199485.9576920508,175868.94640943382,315835.6323760813
2013-12-03,199191.04609929078,159872.16332671838,198848.7677600478,174767.73410986958,316681.6789631971
2013-12-04,199168.88297872338,159854.37504707146,198611.07960948942,174260.52146687568,317322.45405917056
2013-12-05,198293.43971631204,159151.738001018,197729.17948452153,173741.04157505598,315719.4833156931
2013-12-06,200509.75177304965,160930.5659657103,201487.61684196303,175985.23271401908,316712.1815183455
2013-12-09,201019.5035460993,161339.69639758952,201312.83539880964,175859.04308021016,316842.39992171887
2013-12-10,200299.20212765958,160761.57730906454,200764.87453421854,175708.74423570832,317362.09926578484
2013-12-11,198049.64539007092,158956.06692490188,198143.1333865208,172847.77913399885,313842.8468435402
2013-12-12,197395.8333333333,158431.31267531763,197641.7451386822,172700.83259507688,312125.8503168828
2013-12-13,197373.67021276598,158413.52439567074,197945.2661030298,172867.21658306252,311188.4356650373
2013-12-16,198599.29078014183,159397.21626014556,199367.04144339674,173786.7265418085,313322.7074789704
2013-12-17,197972.0744680851,158893.80794613765,198826.79020569302,173096.12536095336,312806.9845048284
2013-12-18,201351.9503546099,161606.52059229335,201738.33016260015,175826.42988253507,316224.81370695407
2013-12-19,201119.2375886525,161419.74365600068,201620.31998560062,175645.5672675685,315703.0631090228
2013-12-20,201196.8085106383,161482.0026347649,202992.81014604727,176983.00072435246,318125.8576609371
2013-12-23,202271.71985815602,162344.73419764065,202394.9454206314,177908.1888396704,321517.753501561
2013-12-24,202714.98226950355,162700.4997905791,203112.89534234174,178577.7140097584,321930.2863422193
2013-12-26,203740.02659574465,163523.20772424928,203778.5952134903,179211.5797705065,321765.0647380833
2013-12-27,203728.945035461,163514.31358442584,203780.3215269355,178920.6867138151,321520.80483940913
2013-12-30,203701.24113475176,163492.07823486716,204042.8941898136,179137.9718801675,321568.94242484815
2013-12-31,204665.3368794326,164265.86839950833,203297.78871266113,175495.35201603489,323172.81352946186
2014-01-02,202703.90070921983,162691.60565075566,201353.31477526625,174178.79254919497,320202.59593953064
2014-01-03,202665.11524822694,162660.47616137355,201491.9601268656,174436.9224044302,318215.9561622765
2014-01-06,202083.33333333334,162193.53382064184,200696.0607187634,173596.00495425923,318655.8474463433
2014-01-07,203324.46808510637,163189.6774808695,206171.2854967345,174649.59661513593,328948.63270092895
2014-01-08,203368.79432624113,163225.25404016336,206395.31916644704,175288.6784814266,330699.78074763314
2014-01-09,203501.77304964536,163331.98371804488,206664.90530289363,175762.59560143162,327705.51800583804
2014-01-10,204055.85106382976,163776.69070921795,207535.1823562829,176761.9630803044,327977.1209162003
2014-01-13,201335.3280141844,161593.17938255818,204513.5791533895,173822.16674162276,323971.11775587057
2014-01-14,203535.01773049645,163358.66613751528,206816.76083040817,176122.05507769238,329460.3141447192
2014-01-15,204632.09219858155,164239.18598003796,207517.09349334775,176799.82296123053,332355.1576941053
2014-01-16,204366.13475177303,164025.72662427486,207290.25579340357,176600.1935081441,331700.2452424458
2014-01-17,203496.23226950353,163327.53664813316,206544.86557848996,176054.5310554123,328838.26744047186
2014-01-21,204100.17730496454,163812.26726851182,207058.6080754019,176780.7493770028,330636.97591563687
2014-01-22,204233.1560283688,163918.99694639337,203473.82137009987,177582.353572068,322547.9873197454
2014-01-23,202559.8404255319,162575.98183305067,201474.68621995812,176078.1693539281,321324.7303094655
2014-01-24,198238.0319148936,159107.26730190072,196861.39913679028,171570.11891272693,314231.5342868075
2014-01-27,197262.85460992905,158324.5829974361,195943.8778857271,170709.9495068886,313072.1111426834
2014-01-28,198437.5,159267.36181872303,197683.01190789102,171981.80354620997,310630.66622635577
2014-01-29,196531.47163120567,157737.56976908768,195778.15683704673,170163.52969237283,307201.8993495709
2014-01-30,198614.80496453898,159409.66805589842,198157.01483033175,171968.00381250208,311000.6320699309
2014-01-31,197451.24113475176,158475.78337443498,196918.58476358166,171154.38274775445,309277.80708270514
2014-02-03,193007.5354609929,154909.23330522695,192079.4695177014,166376.5830163173,303976.9270152433
2014-02-04,194353.945035461,155989.8712937775,193807.2352766024,168768.8357763206,306589.29029824864
2014-02-05,194115.6914893617,155798.64728757308,193319.2856131926,168454.74768482003,306031.3803045609
2014-02-06,196675.5319148936,157853.19358679268,196141.65814497374,170989.48522686123,309536.19248975767
2014-02-07,199113.47517730496,159809.9043479542,198564.90024819842,173086.29836455616,313794.683498001
2014-02-10,199479.16666666666,160103.4109621284,198935.24202046677,173337.90956622575,315144.5521329651
2014-02-11,201662.23404255317,161855.5565073503,200958.9717408936,174844.99809627183,319148.9972970132
2014-02-12,201761.96808510637,161935.60376576145,201122.23000122904,175021.12380182787,321359.30605986004
2014-02-13,202803.63475177303,162771.65290916682,202475.90366811294,176438.51254734985,325802.39784527285
2014-02-14,203922.87234042553,163669.96103133642,203438.59815733577,177393.7980258441,328741.4063448
2014-02-18,204166.66666666666,163865.63210745258,204161.33920757295,178297.1445106363,329027.1652332761
2014-02-19,202814.71631205676,162780.5470489903,203164.02244384593,177501.56475359175,327802.36323340546
2014-02-20,204011.52482269504,163741.1141499241,204681.65123742318,179272.220459959,331057.45226875506
2014-02-21,203778.81205673757,163554.33721363143,204627.74625826895,179541.03524472786,329405.5507919843
2014-02-24,204909.13120567374,164461.53947562448,205859.95985517235,180855.60365108287,332141.3666237457
2014-02-25,204831.56028368796,164399.28049686027,205625.18883048132,180926.6223998012,330681.7354103743
2014-02-26,204842.64184397162,164408.17463668372,205785.05005076257,181256.75604934446,330402.4299170081
2014-02-27,205917.55319148934,165270.90619955948,206608.11323353878,181823.25386947824,331415.09005217126
2014-02-28,206438.38652482268,165688.93077126215,207198.02899912535,182243.01803328426,331226.2737728551
2014-03-03,204986.70212765955,164523.7984543887,205727.27144262518,181122.29168087445,329396.91795957054
2014-03-04,207867.90780141845,166836.2748084887,208850.8382776308,183932.86237356544,333641.2599380757
2014-03-05,208056.29432624113,166987.47518548754,208652.40513942443,183875.21768696388,335114.2966324174
2014-03-06,208532.80141843972,167369.92319789637,208975.78460617055,184477.4549713403,334250.5406425526
2014-03-07,208621.4539007092,167441.07631648405,209094.7167197508,184211.03303898315,334004.2633868128
2014-03-10,208510.63829787233,167352.13491824945,208383.02803727915,183677.87387759882,332476.34228496073
2014-03-11,207480.05319148934,166524.97991466752,207292.70505633997,182671.28768016986,332579.081991417
2014-03-12,207535.46099290779,166569.45061378484,207408.02711006787,182679.56803912148,333077.11085736874
2014-03-13,205208.33333333334,164701.68125085795,205014.4381016947,180247.7969086871,327500.96667745616
2014-03-14,204632.09219858155,164239.18598003796,204987.83213421254,180312.86059455463,326868.179687107
2014-03-17,206482.71276595746,165724.50733055602,206659.16580056478,181885.40545888626,328770.2727101261
2014-03-18,207956.56028368793,166907.42792707638,208117.29668576512,183132.738203376,332726.17661645316
2014-03-19,206848.40425531915,166018.01394473022,206961.13683819538,182600.1455539578,333135.45669381163
2014-03-20,208052.96985815605,166984.8069435405,208009.47724416963,183273.85670245872,334301.8207584211
2014-03-21,206338.65248226948,165608.883512851,207671.35106360627,182722.6246745762,333681.2662608498
2014-03-24,205485.37234042553,164924.0347464445,206321.19213000624,181327.440421578,332516.89829509717
2014-03-25,206460.54964539007,165706.71905090907,206865.8047948692,181776.21797775393,333776.6911468086
2014-03-26,204975.62056737588,164514.90431456527,205244.45856255572,180392.0483676767,329666.84930664994
2014-03-27,204543.43971631207,164168.03286145028,204889.93667038975,180079.07969305475,327549.4816361626
2014-03-28,205551.86170212767,164977.39958538525,206093.2759441107,180992.0384838086,329038.283602657
2014-03-31,207236.2588652482,166329.30883855137,206569.86044588566,179513.23307156283,330670.88964015973
2014-04-01,208610.37234042553,167432.1821766606,208004.22002979842,181254.20927986415,334945.73273368133
2014-04-02,209308.51063829786,167992.51298553866,208835.09923663473,181566.33656272737,335358.4551254447
2014-04-03,209031.47163120567,167770.15948995212,208572.0445719792,180665.53861450352,334459.642702304
2014-04-04,206560.28368794327,165786.76630932023,206114.9699650939,178181.3386846069,328775.0914071717
2014-04-07,204277.48226950355,163954.57350568718,203399.84980983095,175602.0105293293,324870.63863705687
2014-04-08,205119.6808510638,164630.52813227024,204472.90976820508,176498.93172380512,327680.21596163156
2014-04-09,207324.91134751771,166400.46195713908,206433.1045029377,178623.9707791414,330980.0508529151
2014-04-10,202964.31737588652,162900.617936607,202086.98087007806,174346.34050808396,323555.26844372036
2014-04-11,201141.40070921983,161437.5319356476,199803.7154663962,172131.46136978682,319752.02758693765
2014-04-14,202726.17464539007,162709.48287180084,201497.1871152622,173476.01280934582,322570.277644107
2014-04-15,204122.3404255319,163830.0555481587,202643.25858213753,174395.12006869097,323659.5211974304
2014-04-16,206255.54078014183,165542.17746417504,204766.76506897522,176532.02232492057,325935.49006742664
2014-04-17,206549.20212765955,165777.87216949675,205136.787275134,176733.522244263,327311.4098516063
2014-04-21,207269.50354609927,166355.99125802176,205648.6086909059,177358.87090575314,329419.4782383533
2014-04-22,208211.43617021275,167111.99314301598,206633.02226275945,178608.36229865163,331216.204340719
2014-04-23,207723.84751773046,166720.65099078367,206269.7159120263,177924.35889469483,330045.53014319425
2014-04-24,208144.94680851063,167058.62830407522,206481.73345178622,178323.92605565026,336741.8531263193
2014-04-25,206438.38652482268,165688.93077126215,204547.9368273081,176399.58911633768,332435.55340127443
2014-04-28,207086.65780141842,166209.23795093465,204623.80671080007,176248.56970682414,334340.81434711063
2014-04-29,208056.29432624113,166987.47518548754,205438.12800952673,177057.81640441925,335500.2277026347
2014-04-30,208676.86170212764,167485.54701560136,206357.390036285,178138.8332422379,335535.1911497895
2014-05-01,208693.48404255317,167498.88822533653,206031.2669468004,178603.40158787082,335695.9665637971
2014-05-02,208399.82269503546,167263.19352001481,205975.61171454814,178649.5655103567,335495.49740618136
2014-05-05,208798.7588652482,167583.3825536594,206127.83579442152,179033.8938053116,337127.81377792935
2014-05-06,206981.3829787234,166124.74362261177,204433.6823885036,177374.2512615706,332713.66502121766
2014-05-07,208200.35460992905,167103.0990031925,205149.902349825,178491.86248660888,331991.61690249183
2014-05-08,207973.18262411348,166920.76913681158,204832.57216198905,177931.8302713085,331909.1907353139
2014-05-09,208289.0070921986,167174.2521217802,205047.56713972197,178145.91091046837,330906.9254330066
2014-05-12,210311.39184397162,168797.4326395619,207372.29089992502,180651.80715006375,335985.4444858213
2014-05-13,210505.31914893616,168953.0800864725,207231.38709366875,180552.61615776533,335404.22722850245
2014-05-14,209507.97872340426,168152.60750236097,206089.55506473483,179506.48474835584,333504.9014250143
2014-05-15,207668.43971631204,166676.1802916664,204138.95118230346,177706.17731178066,330411.2686433932
2014-05-16,208388.7411347518,167254.29938019137,205018.01453075887,178620.26396638993,332368.223560559
2014-05-19,209153.36879432623,167867.99502801022,205791.816131475,179405.42781433268,335624.41297312896
2014-05-20,207834.6631205674,166809.5923890183,204064.4815148534,178063.82010111946,333250.20409884985
2014-05-21,209585.54964539007,168214.86648112518,205471.12649049034,179493.87441993807,335379.7523732472
2014-05-22,210095.30141843972,168623.99691300443,206064.41928417273,180138.1402357887,336130.77373198187
2014-05-23,210937.5,169299.95153958746,207063.41019805853,181296.70477773354,338723.4920204987
2014-05-27,212234.04255319148,170340.5658989325,208322.7180181907,182283.27037548058,342515.7961577504
2014-05-28,212078.90070921986,170216.047941404,208270.67732626002,182110.18080002844,342501.10264685383
2014-05-29,213175.97517730496,171096.56778392667,209315.09183782115,182993.73909334347,344897.51885655656
2014-05-30,213519.5035460993,171372.28611845398,209613.63650614946,183331.273737101,344991.3174860232
2014-06-02,213757.7570921986,171563.5101246584,209840.22281590878,183775.05290050522,344526.3576193736
2014-06-03,213652.48226950355,171479.01579633553,209859.34654828612,183786.57790669982,345419.62036346656
2014-06-04,214084.66312056736,171825.88724945052,210452.532847699,184253.95813806762,347009.5726041489
2014-06-05,215480.93971631204,172946.54886720664,211795.02243137022,185661.43948973969,349479.39066570636
2014-06-06,216505.98404255317,173769.2568008768,213005.4536802498,186969.12692485764,350821.9942809373
2014-06-09,216733.1560283688,173951.5866672578,212923.35266201728,187090.80111871695,352143.3897984345
2014-06-10,216755.31914893616,173969.37494690472,212610.4168749361,186933.44824954186,353154.0206578211
2014-06-11,216001.77304964536,173364.5734389093,211772.6059203634,186284.85439667408,352596.5596673417
2014-06-12,214472.51773049645,172137.18214327167,210386.77488964214,184689.32946065723,349644.89522064227
2014-06-13,215126.32978723402,172661.9363928559,211181.42088132416,185700.8704625548,349912.6240201932
2014-06-16,215303.63475177303,172804.24263003125,211605.8932033702,186087.31116209098,350861.7073957792
2014-06-17,215902.03900709221,173284.5261804982,212513.335925749,186941.37620947804,352170.8466185263
2014-06-18,217481.16134751771,174551.94110534142,214186.1107441276,188385.02386917535,353888.86365153536
2014-06-19,217730.4964539007,174752.0592513693,214478.50148949714,188716.30040773185,352319.9861231682
2014-06-20,217132.09219858155,174271.7757009024,215102.51737152104,189381.30633177428,351048.8195724283
2014-06-23,217065.60283687944,174218.41086196163,214882.38953512005,189079.70900868872,350781.8848798918
2014-06-24,215757.97872340423,173168.90236279316,213515.07131714185,187852.9225889936,348159.1846139794
2014-06-25,216733.1560283688,173951.5866672578,214309.6639816607,188825.5670419585,349618.03866659495
2014-06-26,216578.01418439715,173827.06870972933,214202.951134042,188938.3483028328,349099.65314527083
2014-06-27,216999.1134751773,174165.04602302084,214678.5071453965,189287.54433310762,350574.9500390293
2014-06-30,216888.29787234042,174076.10462478624,213433.8610693202,185885.79308927557,351775.12883594463
2014-07-01,218339.98226950355,175241.23694165968,214186.68829039772,186751.50439920704,354617.63948493777
2014-07-02,218561.6134751773,175419.1197381289,213768.717908301,186805.08128406393,354345.73263762024
2014-07-03,219636.524822695,176281.85130100467,215053.3756148519,187900.93813729627,356722.3395353662
2014-07-07,218871.89716312056,175668.15565318582,213860.61860914313,186586.54726163432,355502.12051338004
2014-07-08,217464.53900709221,174538.59989560625,212548.7566808481,185195.27575537155,352461.0783171919
2014-07-09,218439.71631205673,175321.28420007083,213422.73506663943,186070.02849907256,356156.458571235
2014-07-10,217575.35460992908,174627.54129384086,212337.48467620707,185146.93092175238,354481.31512416416
2014-07-11,217874.55673758866,174867.68306907432,212489.00035255466,185000.5179996946,355858.77475875564
2014-07-14,218971.63120567374,175748.20291159698,213138.81125815262,185641.3356608417,358468.9049694223
2014-07-15,218561.6134751773,175419.1197381289,212578.42789710325,184944.79266106256,358007.5106805528
2014-07-16,219370.56737588652,176068.3919452416,213370.76208381235,185729.44238408972,359264.16320002486
2014-07-17,216877.21631205673,174067.2104849628,210718.73261949237,183511.18968614354,355133.27831314947
2014-07-18,219093.41755319148,175845.94950825683,212897.26280688753,185456.05616193137,356033.2998623637
2014-07-21,218683.51063829786,175516.95527618699,212320.8737595806,185191.3677602481,355751.6199625457
2014-07-22,219636.524822695,176281.85130100467,213324.54835660255,186178.44730946273,357314.6574813736
2014-07-23,220124.1134751773,176673.19345323695,213394.89499925185,186195.84978941001,357085.6489243885
2014-07-24,220135.195035461,176682.08759306042,213819.96273690416,186361.27590538902,357541.8735365854
2014-07-25,219104.609929078,175854.93258947853,212883.57454536064,185535.03599447038,354372.3609978705
2014-07-28,219193.26241134753,175926.0857080662,212903.37892773742,185984.89046982414,354533.40828669036
2014-07-29,218251.32978723402,175170.083823072,211973.1757934814,185439.2626319178,353486.50117646845
2014-07-30,218284.57446808508,175196.76624254236,211993.01385193627,185941.84683920714,354614.53463382117
2014-07-31,213973.8475177305,171736.94585121592,208006.0828412935,182613.8899597813,346871.45479227096
2014-08-01,213320.0354609929,171212.19160163167,207483.75038683572,182049.566842146,346590.6564849228
2014-08-04,214860.3723404255,172448.4770370928,208903.8068149188,183507.6788662802,348274.24633154215
2014-08-05,212777.0390070922,170776.37875028208,207151.68079195044,181769.412793368,345715.7692085711
2014-08-06,212843.5283687943,170829.74358922284,207173.23519304517,181529.8405398292,345860.06896048505
2014-08-07,211691.04609929078,169904.75304758287,205937.5747811118,180563.97207274465,343389.955683339
2014-08-08,214140.0709219858,171870.35794856783,208669.9627481629,182924.81995290285,351288.8084287374
2014-08-11,214755.09751773046,172363.9827087699,209321.16761729028,183608.14728779922,352394.3493873188
2014-08-12,214461.43617021275,172128.2880034482,208856.36453443748,182962.0347778517,351939.87022055365
2014-08-13,215913.12056737588,173293.42032032166,210038.74315627516,183996.37375280485,354560.59708421014
2014-08-14,216932.62411347515,174111.68118408008,211065.9626738072,184751.24997854402,355280.9737701364
2014-08-15,216888.29787234042,174076.10462478624,211000.07015791317,184645.2387358581,356563.34377050237
2014-08-18,218705.67375886525,175534.74355583393,212935.33219517753,186537.7447991147,360012.02645736345
2014-08-19,219847.07446808508,176450.83995765043,214005.49366326473,187478.53176322332,362050.56007761316
2014-08-20,220434.39716312053,176922.2293682939,214712.20192883202,188072.46512649753,362391.1476941384
2014-08-21,221077.12765957447,177438.08947805464,215171.63538768436,188247.80303924409,362667.8223814721
2014-08-22,220733.59929078014,177162.37114352736,214858.7304000303,188126.02192309068,362671.96370074834
2014-08-25,221852.8368794326,178060.67926569693,215877.296813067,189109.59821120987,363930.3186962633
2014-08-26,221996.89716312056,178176.30308340196,215986.6258606977,189386.7031466096,365473.13181876176
2014-08-27,221908.24468085106,178105.14996481425,215931.00018815725,189043.0311341045,365179.265665493
2014-08-28,221786.34751773046,178007.31442675617,215703.70907299852,188576.95393839502,365281.79333736293
2014-08-29,222417.9964539007,178514.28039669347,216546.3772369257,189484.92800401215,366625.1213834159
2014-09-02,222307.18085106384,178425.33899845887,216473.02045853203,188955.85527088933,367340.75815533113
2014-09-03,222185.28368794324,178327.5034604008,216447.5541907848,189094.96926991025,365981.46749899175
2014-09-04,221864.02925531915,178069.66234691866,216116.01604423154,188719.7224035969,366859.41312643024
2014-09-05,222861.25886524824,178870.04598963194,217114.72533758124,189672.43655733592,368231.3622745913
2014-09-08,222285.01773049645,178407.55071881195,216340.14881460738,188905.11967410336,366695.2740567206
2014-09-09,220877.65957446807,177277.99496123233,214786.09181173088,187669.5807611624,363465.5136670279
2014-09-10,221708.77659574465,177945.05544799194,215225.88177294322,188121.2566476685,365626.874430044
2014-09-11,221963.6524822695,178149.62066393156,215627.72071215478,188629.60151024116,365394.63367340434
2014-09-12,220667.109929078,177109.00630458657,214134.1062964843,187116.34081519043,363085.94525440707
2014-09-15,220501.99468085106,176976.483621217,213772.12494437885,186501.33875313192,361068.95826585416
2014-09-16,222163.12056737588,178309.71518075385,215274.65673502674,188134.34765935448,363868.03018846654
2014-09-17,222462.32269503546,178549.8569559873,215547.77883975027,188618.8243202132,364512.2698145166
2014-09-18,223648.04964539007,179501.52991709768,216386.51774213463,189370.87326776667,367060.74364092696
2014-09-19,222406.914893617,178505.38625687,215911.83118636018,188817.72937998537,365275.94052850135
2014-09-22,220689.2730496454,177126.79458423352,213936.24939634826,186584.01726857043,362075.66041457286
2014-09-23,219425.97517730494,176112.8626443589,212479.31494887715,185458.21306595768,360882.4821832108
2014-09-24,221143.6170212766,177491.45431699543,214102.52305620437,186744.23874722305,363292.29712220863
2014-09-25,217575.35460992908,174627.54129384086,210919.54751554306,183826.7677732183,356194.28282875306
2014-09-26,219304.0780141844,176015.02710630084,212394.43701008064,184968.92880617816,359569.546696985
2014-09-29,218905.14184397162,175694.83807265622,212054.79277781874,184606.73286390715,358516.033397983
2014-09-30,218328.90070921986,175232.34280183623,209695.18106634592,183753.85571313728,357848.1050255477
2014-10-01,215370.12411347518,172857.60746897204,206861.34554633955,181235.66345320764,352713.6077199845
2014-10-02,215403.36879432623,172884.2898884424,207088.78195550333,181464.08023861411,353327.39695642755
2014-10-03,217774.82269503546,174787.63581066317,209216.66146854742,183247.11848263885,356320.4249111589
2014-10-06,217519.94680851063,174583.07059472354,208745.42158700217,182662.41988820978,355690.96903132246
2014-10-07,214162.23404255317,171888.14622821473,205336.89073807152,179450.42443023963,350430.4793004121
2014-10-08,217907.8014184397,174894.3654885447,208799.5309229193,182637.88585205807,356746.5910578934
2014-10-09,213585.9929078014,171425.65095739477,204095.5745795004,178101.23524907941,350426.6213201312
2014-10-10,211148.04964539007,169468.94019623325,201497.2329599894,175558.78524266553,344460.1236332033
2014-10-13,207679.4104609929,166684.98549009158,198067.47288297495,172260.89211976939,339957.2893747947
2014-10-14,208000.88652482268,166943.0044863702,199197.94347929468,173316.3838796584,341076.636683497
2014-10-15,206593.52836879433,165813.44872879062,198222.06395493585,172406.80223047984,337870.3303442608
2014-10-16,206416.22340425532,165671.14249161523,198885.51524827944,172815.4061213993,337108.75918823655
2014-10-17,208854.16666666666,167627.85325277675,201110.0032911594,174726.04520482317,340573.9794239079
2014-10-20,210882.09219858158,169255.48084047018,203190.33753457436,176533.30312404764,344751.66164216306
2014-10-21,215059.8404255319,172608.5715539151,207534.19863286318,180340.91053721195,352810.30717773165
2014-10-22,213530.58510638296,171381.18025827745,205649.03351777504,178366.36220475344,350538.4643059221
2014-10-23,216012.85460992908,173373.46757873282,208283.22260082196,180424.63582120894,355663.48227458796
2014-10-24,217675.08865248229,174707.588552252,209791.61608588963,181642.80079096596,356959.0973358241
2014-10-27,217375.88652482268,174467.44677701854,209287.92089975128,180999.3903519376,356588.4669031362
2014-10-28,219869.23758865247,176468.62823729735,212104.03992603038,183886.382351236,361568.78076417616
2014-10-29,219536.79078014186,176201.80404259352,211638.63722522842,183680.167198258,361804.0497722331
2014-10-30,220944.1489361702,177331.35980017312,213083.83409469196,184729.2448225601,362456.16559012793
2014-10-31,223470.74468085106,179359.22367992232,215776.94207904907,187345.83968162234,367850.831202438
2014-11-03,223592.64184397165,179457.0592179804,215790.75258989254,187358.61126950322,369628.0226854179
2014-11-04,222816.93262411345,178834.46943033807,214867.72276683693,186131.1189621695,368640.47256777727
2014-11-05,224224.29078014183,179964.0251879177,216391.4357621483,187623.94885841574,369847.7318702301
2014-11-06,225121.89716312056,180684.45051361807,217351.24078232292,188965.88137711474,370862.29899139435
